second,rss_kb,cpu_pct
1,37380,0.00
2,37380,0.00
3,37380,1.00
4,37380,1.00
5,37380,2.00
6,37380,0.00
7,37380,2.00
8,37380,0.00
9,37380,1.00
10,37380,0.00
11,37388,1.00
12,37388,0.00
13,37388,2.00
14,37388,0.00
15,37388,2.00
16,37388,0.00
17,37388,1.00
18,37388,0.00
19,37388,2.00
20,37388,1.00
21,37388,0.00
22,37388,0.00
23,37388,1.00
24,37388,2.00
25,37388,0.00
26,37388,0.00
27,37388,1.00
28,37388,2.00
29,37388,0.00
30,37388,0.00
31,37392,1.00
32,37392,2.00
33,37392,0.00
34,37392,0.00
35,37396,1.00
36,37396,1.00
37,37396,0.00
38,37396,0.00
39,37400,3.00
40,37400,1.00
41,37400,0.00
42,37400,0.00
43,37404,2.00
44,37408,1.00
45,37408,0.00
46,37408,0.00
47,37408,2.00
48,37408,1.00
49,37408,0.00
50,37408,0.00
51,37416,1.00
52,37424,1.00
53,37424,0.00
54,37424,0.00
55,37440,3.00
56,37440,1.00
57,37440,0.00
58,37440,0.00
59,37444,2.00
60,37444,1.00
61,37444,0.00
62,37444,0.00
63,37460,2.00
64,37464,1.00
65,37464,0.00
66,37464,0.00
67,37476,2.00
68,37492,0.00
69,37492,0.00
70,37492,0.00
71,37504,2.00
72,37504,2.00
73,37504,0.00
74,37504,0.00
75,37552,3.00
76,37552,1.00
77,37552,0.00
78,37552,0.00
79,37572,2.00
80,37572,1.00
81,37572,0.00
82,37572,0.00
83,37572,2.00
84,37572,1.00
85,37572,0.00
86,37572,0.00
87,37572,2.00
88,37572,1.00
89,37572,0.00
90,37572,0.00
91,37572,2.00
92,37572,1.00
93,37572,0.00
94,37572,0.00
95,37576,2.00
96,37576,1.00
97,37576,0.00
98,37576,0.00
99,37580,1.00
100,37580,0.00
101,37580,2.00
102,37580,0.00
103,37580,1.00
104,37580,0.00
105,37580,0.00
106,37580,0.00
107,37580,2.00
108,37580,0.00
109,37580,0.00
110,37580,0.00
111,37584,2.00
112,37584,1.00
113,37584,0.00
114,37584,0.00
115,37584,2.00
116,37584,0.00
117,37584,0.00
118,37584,0.00
119,37588,3.00
120,37588,0.00
