second,rss_kb,cpu_pct
1,385528,33.00
2,385536,37.00
3,385536,40.00
4,385536,37.00
5,385536,40.00
6,385540,37.00
7,385544,43.00
8,385548,39.00
9,385552,40.00
10,385608,44.00
11,385608,71.00
12,385608,34.00
13,385608,40.00
14,385608,32.00
15,385608,37.00
16,385608,36.00
17,385608,38.00
18,385608,38.00
19,385608,28.00
20,385608,35.00
21,385608,40.00
22,385608,34.00
23,385608,32.00
24,385608,39.00
25,385608,62.00
26,385608,34.00
27,385612,33.00
28,385612,34.00
29,385676,40.00
30,385684,32.00
31,385712,39.00
32,385712,36.00
33,385712,34.00
34,385716,40.00
35,385716,35.00
36,385720,39.00
37,385720,40.00
38,385720,33.00
39,385720,75.00
40,385720,38.00
41,385720,35.00
42,385720,38.00
43,385720,31.00
44,385720,32.00
45,385720,36.00
46,385720,33.00
47,385720,39.00
48,385720,31.00
49,385828,43.00
50,385828,34.00
51,385828,31.00
52,385828,41.00
53,385828,36.00
54,385892,36.00
55,385896,76.00
56,385896,39.00
57,385896,35.00
58,385900,45.00
59,385900,49.00
60,385900,40.00
61,385900,45.00
62,385900,43.00
63,385900,42.00
64,385900,40.00
65,385900,40.00
66,385900,40.00
67,385904,75.00
68,385904,42.00
69,385908,44.00
70,385908,51.00
71,385908,38.00
72,385908,48.00
73,385908,42.00
74,385908,48.00
75,385908,46.00
76,385908,43.00
77,385908,42.00
78,385908,39.00
79,385912,78.00
80,385912,46.00
81,385916,42.00
82,385916,42.00
83,385920,46.00
84,385920,36.00
85,385920,41.00
86,385920,42.00
87,385924,38.00
88,385924,37.00
89,385932,41.00
90,385932,35.00
91,385932,81.00
92,385932,39.00
93,385932,37.00
94,385932,48.00
95,385940,37.00
96,385940,49.00
97,385940,42.00
98,385940,45.00
99,385940,45.00
100,385940,40.00
101,386000,41.00
102,386000,44.00
103,386008,74.00
104,386008,40.00
105,386012,42.00
106,386012,38.00
107,386012,42.00
108,386012,37.00
109,386012,39.00
110,386012,40.00
111,386016,36.00
112,386020,44.00
113,386024,37.00
114,386024,36.00
115,386024,81.00
116,386024,38.00
117,386024,43.00
118,386028,46.00
119,386028,37.00
120,386028,41.00
