second,rss_kb,cpu_pct
1,36248,0.00
2,36248,0.00
3,36288,3.00
4,36320,0.00
5,36320,0.00
6,36356,2.00
7,36424,3.00
8,36424,0.00
9,36424,0.00
10,36436,0.00
11,36492,2.00
12,36492,1.00
13,36492,0.00
14,36508,1.00
15,36596,2.00
16,36596,0.00
17,36620,1.00
18,36680,2.00
19,36680,0.00
20,36680,0.00
21,36700,0.00
22,36776,3.00
23,36776,0.00
24,36776,0.00
25,36816,1.00
26,36896,2.00
27,36896,0.00
28,36896,0.00
29,36932,2.00
30,37104,3.00
31,37104,0.00
32,37108,1.00
33,37140,3.00
34,37140,0.00
35,37140,0.00
36,37160,2.00
37,37176,1.00
38,37176,0.00
39,37176,0.00
40,37180,1.00
41,37208,2.00
42,37208,0.00
43,37208,0.00
44,37256,0.00
45,37308,2.00
46,37308,0.00
47,37308,0.00
48,37320,2.00
49,37340,2.00
50,37340,0.00
51,37340,0.00
52,37364,0.00
53,37436,1.00
54,37436,0.00
55,37436,0.00
56,37448,2.00
57,37456,1.00
58,37472,1.00
59,37472,0.00
60,37488,1.00
61,37496,0.00
62,37540,2.00
63,37540,0.00
64,37564,0.00
65,37564,0.00
66,37576,2.00
67,37576,0.00
68,37596,0.00
69,37596,0.00
70,37632,2.00
71,37632,0.00
72,37644,1.00
73,37644,0.00
74,37684,2.00
75,37684,0.00
76,37720,1.00
77,37720,0.00
78,37756,3.00
79,37756,0.00
80,37764,0.00
81,37764,0.00
82,37776,2.00
83,37776,0.00
84,37780,1.00
85,37780,0.00
86,37804,2.00
87,37804,0.00
88,37808,0.00
89,37808,0.00
90,37836,2.00
91,37836,0.00
92,37844,1.00
93,37844,0.00
94,37856,1.00
95,37856,0.00
96,37868,1.00
97,37868,0.00
98,37872,2.00
99,37872,0.00
100,37880,1.00
101,37880,0.00
102,37916,2.00
103,37916,0.00
104,37916,0.00
105,37916,0.00
106,37920,1.00
107,37920,0.00
108,37932,2.00
109,37940,0.00
110,37952,1.00
111,37952,0.00
112,37956,0.00
113,37956,0.00
114,37968,5.00
115,37980,0.00
116,37980,0.00
117,37992,3.00
118,37992,0.00
119,38000,1.00
120,38000,0.00
