second,rss_kb,cpu_pct
1,102652,7.00
2,103120,6.00
3,103572,6.00
4,103948,7.00
5,104388,7.00
6,104800,5.00
7,105188,7.00
8,105744,13.00
9,105828,7.00
10,105928,7.00
11,106036,5.00
12,106120,7.00
13,106204,6.00
14,106324,6.00
15,106388,5.00
16,106424,7.00
17,106456,6.00
18,106520,6.00
19,106536,6.00
20,106576,5.00
21,106604,6.00
22,106624,6.00
23,106632,5.00
24,106656,7.00
25,106712,5.00
26,106756,6.00
27,106776,6.00
28,106844,6.00
29,106856,5.00
30,106876,5.00
31,106908,8.00
32,106964,9.00
33,107024,6.00
34,107040,6.00
35,107040,6.00
36,107048,5.00
37,107048,5.00
38,107056,6.00
39,107056,6.00
40,107056,6.00
41,107056,5.00
42,107056,6.00
43,107056,6.00
44,107056,5.00
45,107056,7.00
46,107056,7.00
47,107056,5.00
48,107060,5.00
49,107068,7.00
50,107080,5.00
51,107092,4.00
52,107092,6.00
53,107160,6.00
54,107248,5.00
55,107440,6.00
56,107804,6.00
57,108124,5.00
58,108300,6.00
59,108656,6.00
60,109024,6.00
61,109428,12.00
62,109428,5.00
63,109428,5.00
64,109444,5.00
65,109504,5.00
66,109604,6.00
67,109644,6.00
68,109704,6.00
69,109716,6.00
70,109724,5.00
71,109728,5.00
72,109756,6.00
73,109756,6.00
74,109760,5.00
75,109760,6.00
76,109768,6.00
77,109772,6.00
78,109772,6.00
79,109776,8.00
80,109776,7.00
81,109788,6.00
82,109792,6.00
83,109792,5.00
84,109808,5.00
85,109820,6.00
86,109832,6.00
87,109836,6.00
88,109836,6.00
89,109860,6.00
90,109872,5.00
91,109872,5.00
92,109872,5.00
93,109872,6.00
94,109872,5.00
95,109872,5.00
96,109872,5.00
97,109872,4.00
98,109872,5.00
99,109872,6.00
100,109872,5.00
101,109872,5.00
102,109876,5.00
103,109884,6.00
104,109884,5.00
105,109884,5.00
106,109884,5.00
107,109884,6.00
108,109888,6.00
109,109888,5.00
110,109892,5.00
111,109896,5.00
112,109960,6.00
113,109996,5.00
114,110076,5.00
115,110124,6.00
116,110172,5.00
117,110236,6.00
118,110264,5.00
119,110276,5.00
120,110372,6.00
