elapsed_seconds,component,pid,cpu_seconds,cpu_pct_one_core,rss_kib,pss_kib
1.0001956099999916,nodestore,2538,0.07,6.998630997790582,19020,11510
1.0001956099999916,nodeapiserver,2859,0.19,18.996284136860147,153116,143679
1.0001956099999916,nodescheduler,4085,0.01,0.9998044282557973,22224,11390
1.0001956099999916,nodecontroller,3837,0.01,0.9998044282557973,45796,34684
1.0001956099999916,nodelet,3227,0.03,2.999413284767392,25708,13858
1.0001956099999916,nodeproxy,4269,0.0,0.0,15964,6757
1.0001956099999916,containerd,2398,0.06,5.998826569534784,86128,84875
1.0001956099999916,flanneld,3384,0.0,0.0,42136,42588
1.0001956099999916,coredns,3910,0.01,0.9998044282557973,65328,65656
2.0100304129999813,nodestore,2538,0.12,4.951304891796298,19148,11510
2.0100304129999813,nodeapiserver,2859,0.34,14.853914675388895,153316,143707
2.0100304129999813,nodescheduler,4085,0.01,0.0,22224,11418
2.0100304129999813,nodecontroller,3837,0.02,0.9902609783592596,46052,34856
2.0100304129999813,nodelet,3227,0.04,0.9902609783592596,25704,13866
2.0100304129999813,nodeproxy,4269,0.0,0.0,15964,6757
2.0100304129999813,containerd,2398,0.12,5.941565870155557,86128,84891
2.0100304129999813,flanneld,3384,0.01,0.9902609783592596,42136,42588
2.0100304129999813,coredns,3910,0.01,0.0,65328,65656
3.03246257699999,nodestore,2538,0.2,7.824479981832744,19148,11510
3.03246257699999,nodeapiserver,2859,0.47,12.71477997047821,153316,143707
3.03246257699999,nodescheduler,4085,0.01,0.0,22224,11502
3.03246257699999,nodecontroller,3837,0.03,0.978059997729093,46052,34856
3.03246257699999,nodelet,3227,0.06,1.956119995458186,25704,13866
3.03246257699999,nodeproxy,4269,0.0,0.0,15964,6769
3.03246257699999,containerd,2398,0.13,0.978059997729093,86128,84891
3.03246257699999,flanneld,3384,0.01,0.0,42136,42588
3.03246257699999,coredns,3910,0.02,0.978059997729093,65328,65656
4.042259677000004,nodestore,2538,0.28,7.922383615480661,19276,11522
4.042259677000004,nodeapiserver,2859,0.64,16.835065182896404,153284,143731
4.042259677000004,nodescheduler,4085,0.01,0.0,22352,11522
4.042259677000004,nodecontroller,3837,0.05,1.9805959038701653,46180,35036
4.042259677000004,nodelet,3227,0.07,0.9902979519350826,25704,13894
4.042259677000004,nodeproxy,4269,0.0,0.0,15964,6769
4.042259677000004,containerd,2398,0.18,4.951489759675413,86128,84899
4.042259677000004,flanneld,3384,0.01,0.0,42136,42588
4.042259677000004,coredns,3910,0.04,1.9805959038701653,65328,65656
5.064851706000013,nodestore,2538,0.34,5.867442567362264,19276,11626
5.064851706000013,nodeapiserver,2859,0.81,16.624420607526417,153452,143775
5.064851706000013,nodescheduler,4085,0.02,0.9779070945603774,22352,11558
5.064851706000013,nodecontroller,3837,0.07,1.9558141891207548,46180,35060
5.064851706000013,nodelet,3227,0.09,1.9558141891207548,25704,13946
5.064851706000013,nodeproxy,4269,0.0,0.0,15964,6769
5.064851706000013,containerd,2398,0.26,7.823256756483019,86128,84895
5.064851706000013,flanneld,3384,0.01,0.0,42136,42588
5.064851706000013,coredns,3910,0.05,0.9779070945603774,65328,65656
6.205182159999993,nodestore,2538,0.48,12.277142955265013,19276,11766
6.205182159999993,nodeapiserver,2859,1.2,34.200612518238245,153608,143963
6.205182159999993,nodescheduler,4085,0.04,1.7538775650378589,22352,11650
6.205182159999993,nodecontroller,3837,0.12,4.384693912594647,46820,35920
6.205182159999993,nodelet,3227,0.16,6.138571477632507,25832,14094
6.205182159999993,nodeproxy,4269,0.0,0.0,15964,6797
6.205182159999993,containerd,2398,0.48,19.292653215416447,88648,87503
6.205182159999993,flanneld,3384,0.01,0.0,42136,42588
6.205182159999993,coredns,3910,0.08,2.630816347556788,65328,65656
7.234384533000025,nodestore,2538,0.55,6.801383463191627,19276,11766
7.234384533000025,nodeapiserver,2859,1.39,18.46089797152013,153640,144031
7.234384533000025,nodescheduler,4085,0.04,0.0,22352,11674
7.234384533000025,nodecontroller,3837,0.14,1.9432524180547504,47204,36200
7.234384533000025,nodelet,3227,0.18,1.9432524180547504,25908,14198
7.234384533000025,nodeproxy,4269,0.0,0.0,15964,6797
7.234384533000025,containerd,2398,0.56,7.773009672219001,88648,87583
7.234384533000025,flanneld,3384,0.01,0.0,42136,42588
7.234384533000025,coredns,3910,0.09,0.9716262090273752,65328,65656
8.242859581999994,nodestore,2538,0.61,5.949577043031218,19404,11766
8.242859581999994,nodeapiserver,2859,1.54,14.873942607578046,153684,144071
8.242859581999994,nodescheduler,4085,0.04,0.0,22352,11674
8.242859581999994,nodecontroller,3837,0.15,0.9915961738385364,47588,36540
8.242859581999994,nodelet,3227,0.19,0.9915961738385364,25908,14198
8.242859581999994,nodeproxy,4269,0.0,0.0,15964,6797
8.242859581999994,containerd,2398,0.58,1.9831923476770728,88648,87587
8.242859581999994,flanneld,3384,0.01,0.0,42136,42588
8.242859581999994,coredns,3910,0.1,0.9915961738385364,65328,65656
9.273731103999978,nodestore,2538,0.69,7.76042390275684,19404,11851
9.273731103999978,nodeapiserver,2859,1.74,19.401059756892103,153720,144088
9.273731103999978,nodescheduler,4085,0.04,0.0,22352,11710
9.273731103999978,nodecontroller,3837,0.18,2.910158963533815,47844,36885
9.273731103999978,nodelet,3227,0.21,1.94010597568921,25736,14098
9.273731103999978,nodeproxy,4269,0.0,0.0,15964,6793
9.273731103999978,containerd,2398,0.64,5.82031792706763,88784,87654
9.273731103999978,flanneld,3384,0.01,0.0,42136,42588
9.273731103999978,coredns,3910,0.11,0.970052987844605,65328,65656
10.285541974000012,nodestore,2538,0.77,7.906615986443924,19404,11891
10.285541974000012,nodeapiserver,2859,1.98,23.719847959331773,153772,144204
10.285541974000012,nodescheduler,4085,0.05,0.9883269983054905,22352,11650
10.285541974000012,nodecontroller,3837,0.21,2.9649809949164716,47696,36541
10.285541974000012,nodelet,3227,0.25,3.953307993221962,25992,14102
10.285541974000012,nodeproxy,4269,0.0,0.0,15964,6793
10.285541974000012,containerd,2398,0.87,22.731520961026284,87456,86211
10.285541974000012,flanneld,3384,0.01,0.0,42136,42588
10.285541974000012,coredns,3910,0.12,0.9883269983054905,65328,65656
11.30938276500001,nodestore,2538,0.82,4.88357178572309,19404,11891
11.30938276500001,nodeapiserver,2859,2.11,12.697286642880034,153772,144268
11.30938276500001,nodescheduler,4085,0.05,0.0,22352,11642
11.30938276500001,nodecontroller,3837,0.23,1.953428714289236,47824,36541
11.30938276500001,nodelet,3227,0.27,1.953428714289236,25992,14102
11.30938276500001,nodeproxy,4269,0.0,0.0,15964,6793
11.30938276500001,containerd,2398,0.91,3.906857428578472,87456,86223
11.30938276500001,flanneld,3384,0.01,0.0,42136,42588
11.30938276500001,coredns,3910,0.13,0.976714357144618,65328,65656
12.321077485999979,nodestore,2538,0.9,7.9075237163368,19660,11891
