second,rss_kb,cpu_pct
1,36612,0.00
2,36624,1.00
3,36660,1.00
4,36660,0.00
5,36660,0.00
6,36672,1.00
7,36704,1.00
8,36704,0.00
9,36704,0.00
10,36704,0.00
11,36756,2.00
12,36756,0.00
13,36756,0.00
14,36756,1.00
15,36772,1.00
16,36812,2.00
17,36812,0.00
18,36812,0.00
19,36820,1.00
20,36852,1.00
21,36852,0.00
22,36852,0.00
23,36852,0.00
24,36860,2.00
25,36876,0.00
26,36876,0.00
27,36876,0.00
28,36880,2.00
29,36988,3.00
30,36988,0.00
31,36988,0.00
32,37008,1.00
33,37040,1.00
34,37040,0.00
35,37040,0.00
36,37040,0.00
37,37096,2.00
38,37136,1.00
39,37140,0.00
40,37140,0.00
41,37320,2.00
42,37340,3.00
43,37340,0.00
44,37340,0.00
45,37352,1.00
46,37376,2.00
47,37376,0.00
48,37376,0.00
49,37388,0.00
50,37412,2.00
51,37416,0.00
52,37416,0.00
53,37416,0.00
54,37420,1.00
55,37444,2.00
56,37444,0.00
57,37444,0.00
58,37444,1.00
59,37464,2.00
60,37464,0.00
61,37464,0.00
62,37476,1.00
63,37480,1.00
64,37480,0.00
65,37480,0.00
66,37480,0.00
67,37488,1.00
68,37520,2.00
69,37520,0.00
70,37524,0.00
71,37532,1.00
72,37552,1.00
73,37552,0.00
74,37552,0.00
75,37552,2.00
76,37564,3.00
77,37564,0.00
78,37564,0.00
79,37568,0.00
80,37568,0.00
81,37576,2.00
82,37576,0.00
83,37576,0.00
84,37576,2.00
85,37580,1.00
86,37580,0.00
87,37580,0.00
88,37580,2.00
89,37580,1.00
90,37580,0.00
91,37580,0.00
92,37580,1.00
93,37580,0.00
94,37588,1.00
95,37588,0.00
96,37592,1.00
97,37592,0.00
98,37600,3.00
99,37600,0.00
100,37600,0.00
101,37600,0.00
102,37616,2.00
103,37616,0.00
104,37616,0.00
105,37616,0.00
106,37616,0.00
107,37632,2.00
108,37632,0.00
109,37640,1.00
110,37640,0.00
111,37644,2.00
112,37644,0.00
113,37644,0.00
114,37652,1.00
115,37668,1.00
116,37668,0.00
117,37668,0.00
118,37672,1.00
119,37676,0.00
120,37688,1.00
