second,rss_kb,cpu_pct
1,337860,14.00
2,338480,18.00
3,339008,15.00
4,339844,16.00
5,340140,14.00
6,341436,18.00
7,342036,11.00
8,342768,17.00
9,343204,16.00
10,343620,13.00
11,344408,15.00
12,344860,17.00
13,345976,23.00
14,347452,26.00
15,347852,13.00
16,349024,16.00
17,349444,13.00
18,350144,14.00
19,350656,16.00
20,351016,14.00
21,351836,22.00
22,352484,17.00
23,353288,17.00
24,354140,20.00
25,354712,21.00
26,355312,17.00
27,355908,15.00
28,356176,12.00
29,356924,15.00
30,357268,12.00
31,358284,19.00
32,359696,16.00
33,360180,13.00
34,360876,17.00
35,361264,11.00
36,361888,16.00
37,363584,58.00
38,363620,13.00
39,363696,19.00
40,363824,17.00
41,363876,15.00
42,363888,14.00
43,363912,13.00
44,363916,16.00
45,363924,19.00
46,363928,18.00
47,363928,20.00
48,363932,14.00
49,363948,22.00
50,363948,16.00
51,363952,13.00
52,363956,16.00
53,363956,12.00
54,363956,19.00
55,363956,16.00
56,363960,13.00
57,363960,20.00
58,363964,15.00
59,361492,14.00
60,361492,11.00
61,361492,18.00
62,361500,23.00
63,361500,17.00
64,361504,18.00
65,361504,16.00
66,361512,16.00
67,361512,8.00
68,361512,6.00
69,361512,9.00
70,361516,11.00
71,361516,11.00
72,361516,17.00
73,361524,15.00
74,361524,14.00
75,361524,12.00
76,361524,15.00
77,361524,20.00
78,361528,13.00
79,361528,14.00
80,361528,18.00
81,361536,25.00
82,361544,21.00
83,361544,12.00
84,361548,14.00
85,361548,18.00
86,361588,19.00
87,360836,17.00
88,360836,15.00
89,360836,21.00
90,360840,17.00
91,360840,11.00
92,360840,16.00
93,360840,12.00
94,360840,16.00
95,360852,18.00
96,360852,18.00
97,360868,14.00
98,360872,19.00
99,360872,15.00
100,360880,13.00
101,360884,13.00
102,360888,13.00
103,360888,13.00
104,360916,12.00
105,360924,12.00
106,360964,15.00
107,360972,15.00
108,360972,14.00
109,360996,11.00
110,361040,14.00
111,361052,17.00
112,361064,23.00
113,361072,20.00
114,361084,12.00
115,361092,19.00
116,361100,13.00
117,361100,14.00
118,361100,14.00
119,361116,15.00
120,361124,14.00
