second,rss_kb,cpu_pct
1,569960.0,32.0
2,570508.0,29.0
3,570948.0,24.0
4,571504.0,24.0
5,571668.0,26.0
6,571908.0,24.0
7,573084.0,24.0
8,573408.0,31.0
9,574044.0,31.0
10,580052.0,71.0
11,583300.0,38.0
12,583824.0,25.0
13,584032.0,25.0
14,584244.0,27.0
15,584480.0,21.0
16,584848.0,27.0
17,586264.0,79.0
18,586480.0,32.0
19,587292.0,64.0
20,587296.0,27.0
21,587352.0,22.0
22,587368.0,24.0
23,587380.0,21.0
24,587400.0,25.0
25,586912.0,40.0
26,586936.0,31.0
27,586980.0,25.0
28,586988.0,26.0
29,587008.0,27.0
30,587024.0,22.0
31,586932.0,34.0
32,586780.0,25.0
33,586800.0,31.0
34,586832.0,32.0
35,586864.0,28.0
36,586940.0,24.0
37,586976.0,32.0
38,586984.0,25.0
39,586996.0,22.0
40,587024.0,21.0
41,587048.0,25.0
42,587108.0,34.0
43,587108.0,22.0
44,587200.0,27.0
45,587000.0,35.0
46,587100.0,34.0
47,587136.0,25.0
48,587152.0,28.0
49,587192.0,36.0
50,587440.0,33.0
51,587456.0,22.0
52,587536.0,21.0
53,587544.0,25.0
54,587544.0,20.0
55,587548.0,24.0
56,587588.0,30.0
57,587588.0,28.0
58,587632.0,36.0
59,587632.0,27.0
60,587668.0,26.0
61,587672.0,27.0
62,587696.0,26.0
63,587696.0,21.0
64,587724.0,22.0
65,587732.0,23.0
66,587760.0,33.0
67,587796.0,32.0
68,587812.0,26.0
69,587812.0,21.0
70,587848.0,24.0
71,587848.0,22.0
72,588020.0,32.0
73,588020.0,28.0
74,588180.0,41.0
75,588240.0,43.0
76,586748.0,71.0
77,586756.0,27.0
78,586756.0,16.0
79,586768.0,30.0
80,586792.0,28.0
81,586800.0,24.0
82,586872.0,49.0
83,586588.0,26.0
84,584392.0,28.0
85,584392.0,24.0
86,584400.0,27.0
87,584404.0,21.0
88,584436.0,34.0
89,584444.0,24.0
90,584488.0,40.0
91,584520.0,28.0
92,584560.0,30.0
93,584644.0,41.0
94,584876.0,62.0
95,584876.0,27.0
96,584880.0,25.0
97,584888.0,26.0
98,584896.0,32.0
99,585092.0,34.0
100,585192.0,25.0
101,585260.0,24.0
102,585260.0,26.0
103,585276.0,23.0
104,585308.0,30.0
105,585328.0,21.0
106,585344.0,32.0
107,585344.0,26.0
108,585364.0,29.0
109,585364.0,21.0
110,585364.0,25.0
111,585364.0,16.0
112,585372.0,21.0
113,574556.0,52.0
114,574592.0,28.0
115,574596.0,19.0
116,574596.0,21.0
117,574604.0,27.0
118,574604.0,23.0
119,574604.0,25.0
120,574604.0,25.0
