second,rss_kb,cpu_pct
1,120440.0,10.0
2,120448.0,4.0
3,120448.0,3.0
4,120448.0,3.0
5,120452.0,4.0
6,120452.0,3.0
7,120452.0,2.0
8,120452.0,6.0
9,120464.0,8.0
10,120236.0,19.0
11,120356.0,8.0
12,120356.0,3.0
13,120356.0,3.0
14,120356.0,4.0
15,120360.0,1.0
16,120360.0,5.0
17,120536.0,12.0
18,120656.0,4.0
19,120956.0,14.0
20,120956.0,4.0
21,120992.0,3.0
22,121000.0,3.0
23,121000.0,3.0
24,121008.0,4.0
25,121156.0,14.0
26,121164.0,5.0
27,121164.0,3.0
28,121168.0,3.0
29,121184.0,4.0
30,121184.0,1.0
31,121188.0,5.0
32,121188.0,4.0
33,121192.0,6.0
34,121200.0,8.0
35,121200.0,3.0
36,121200.0,2.0
37,121200.0,5.0
38,121200.0,3.0
39,121200.0,3.0
40,121204.0,6.0
41,121216.0,5.0
42,121224.0,9.0
43,121224.0,3.0
44,121296.0,4.0
45,121316.0,5.0
46,121392.0,7.0
47,121428.0,3.0
48,121428.0,5.0
49,121464.0,6.0
50,121680.0,8.0
51,121696.0,2.0
52,121712.0,3.0
53,121712.0,3.0
54,121712.0,2.0
55,121712.0,3.0
56,121720.0,2.0
57,121720.0,4.0
58,121740.0,10.0
59,121740.0,4.0
60,121740.0,2.0
61,121740.0,4.0
62,121740.0,2.0
63,121740.0,4.0
64,121740.0,4.0
65,121740.0,2.0
66,121764.0,9.0
67,121788.0,8.0
68,121788.0,4.0
69,121788.0,3.0
70,121788.0,2.0
71,121788.0,4.0
72,121792.0,5.0
73,121792.0,3.0
74,121920.0,9.0
75,121932.0,10.0
76,120484.0,12.0
77,120488.0,4.0
78,120488.0,1.0
79,120488.0,3.0
80,120488.0,4.0
81,120496.0,3.0
82,120540.0,15.0
83,120288.0,4.0
84,118764.0,3.0
85,118764.0,2.0
86,118764.0,5.0
87,118768.0,2.0
88,118796.0,8.0
89,118800.0,3.0
90,118828.0,11.0
91,118860.0,5.0
92,118868.0,4.0
93,118892.0,7.0
94,118996.0,11.0
95,118996.0,4.0
96,119000.0,3.0
97,119008.0,3.0
98,119016.0,8.0
99,119140.0,9.0
100,119140.0,3.0
101,119160.0,3.0
102,119160.0,4.0
103,119160.0,2.0
104,119188.0,5.0
105,119208.0,3.0
106,119212.0,9.0
107,119212.0,4.0
108,119224.0,4.0
109,119224.0,3.0
110,119224.0,2.0
111,119224.0,2.0
112,119224.0,4.0
113,119224.0,2.0
114,119256.0,8.0
115,119256.0,3.0
116,119256.0,3.0
117,119256.0,4.0
118,119256.0,3.0
119,119256.0,3.0
120,119256.0,4.0
