second,rss_kb,cpu_pct
1,8796,0.00
2,8796,0.00
3,8796,0.00
4,8796,0.00
5,8796,0.00
6,8796,0.00
7,8796,1.00
8,8776,2.00
9,8776,0.00
10,8776,0.00
11,8776,0.00
12,8776,0.00
13,8776,0.00
14,8776,0.00
15,8776,1.00
16,8796,1.00
17,8796,0.00
18,8796,0.00
19,8796,0.00
20,8796,0.00
21,8796,1.00
22,8796,0.00
23,8796,0.00
24,8776,1.00
25,8776,0.00
26,8776,1.00
27,8776,0.00
28,8776,0.00
29,8776,0.00
30,8776,0.00
31,8776,0.00
32,8876,4.00
33,8776,0.00
34,8776,0.00
35,8776,0.00
36,8776,0.00
37,8776,1.00
38,8776,0.00
39,8776,0.00
40,8776,0.00
41,8776,1.00
42,8776,0.00
43,8776,0.00
44,8776,1.00
45,8776,1.00
46,8776,0.00
47,8776,0.00
48,8776,1.00
49,8780,1.00
50,8780,1.00
51,8780,0.00
52,8780,0.00
53,8780,0.00
54,8780,0.00
55,8780,0.00
56,8780,1.00
57,8812,1.00
58,8812,0.00
59,8812,0.00
60,8812,1.00
61,8812,0.00
62,8812,0.00
63,8812,0.00
64,8812,1.00
65,8924,1.00
66,8820,0.00
67,8820,0.00
68,8820,0.00
69,8820,0.00
70,8820,0.00
71,8820,0.00
72,8820,0.00
73,8820,2.00
74,8820,1.00
75,8820,0.00
76,8820,0.00
77,8820,0.00
78,8820,0.00
79,8820,0.00
80,8820,0.00
81,8780,2.00
82,8812,1.00
83,8812,0.00
84,8812,0.00
85,8812,0.00
86,8812,0.00
87,8812,0.00
88,8812,1.00
89,8820,1.00
90,8780,1.00
91,8780,0.00
92,8780,0.00
93,8780,0.00
94,8780,1.00
95,8780,1.00
96,8780,0.00
97,8780,1.00
98,8780,1.00
99,8780,0.00
100,8780,0.00
101,8780,0.00
102,8780,0.00
103,8780,1.00
104,8780,0.00
105,8780,1.00
106,8780,0.00
107,8780,1.00
108,8780,0.00
109,8780,0.00
110,8780,0.00
111,8780,1.00
112,8780,0.00
113,8780,1.00
114,8780,1.00
115,8812,1.00
116,8812,0.00
117,8812,0.00
118,8812,0.00
119,8812,0.00
120,8812,0.00
