second,rss_kb,cpu_pct
1,448668.0,21.0
2,449284.0,23.0
3,449820.0,17.0
4,450660.0,23.0
5,451056.0,17.0
6,452404.0,24.0
7,453016.0,14.0
8,453800.0,22.0
9,454244.0,21.0
10,454660.0,16.0
11,455448.0,18.0
12,455900.0,19.0
13,457136.0,28.0
14,458616.0,34.0
15,459016.0,17.0
16,460372.0,22.0
17,460804.0,14.0
18,461504.0,20.0
19,462020.0,20.0
20,462384.0,16.0
21,463216.0,26.0
22,463952.0,20.0
23,464756.0,22.0
24,465644.0,28.0
25,466240.0,24.0
26,466860.0,21.0
27,467448.0,20.0
28,467716.0,14.0
29,468472.0,18.0
30,468892.0,15.0
31,469908.0,24.0
32,471504.0,24.0
33,471900.0,16.0
34,472624.0,22.0
35,473012.0,13.0
36,473640.0,18.0
37,475364.0,60.0
38,475436.0,17.0
39,475520.0,25.0
40,475652.0,24.0
41,475720.0,18.0
42,475792.0,17.0
43,475820.0,17.0
44,475824.0,18.0
45,475832.0,24.0
46,475052.0,26.0
47,473508.0,27.0
48,473512.0,18.0
49,473532.0,27.0
50,473280.0,19.0
51,473320.0,18.0
52,473324.0,20.0
53,473324.0,14.0
54,473344.0,24.0
55,473396.0,23.0
56,473400.0,16.0
57,473404.0,26.0
58,472480.0,17.0
59,470088.0,20.0
60,470088.0,12.0
61,470092.0,22.0
62,470112.0,27.0
63,470152.0,21.0
64,470156.0,21.0
65,470256.0,21.0
66,470188.0,19.0
67,470192.0,8.0
68,470260.0,9.0
69,470260.0,11.0
70,470324.0,12.0
71,470340.0,12.0
72,470516.0,25.0
73,470524.0,19.0
74,470532.0,20.0
75,470532.0,13.0
76,470548.0,23.0
77,470548.0,24.0
78,470552.0,14.0
79,470564.0,19.0
80,470568.0,24.0
81,470620.0,33.0
82,470640.0,29.0
83,470640.0,14.0
84,470648.0,22.0
85,470648.0,23.0
86,470688.0,19.0
87,469956.0,22.0
88,469972.0,19.0
89,469976.0,29.0
90,469988.0,20.0
91,470000.0,14.0
92,470004.0,20.0
93,470004.0,15.0
94,470004.0,18.0
95,470020.0,22.0
96,470028.0,22.0
97,470052.0,20.0
98,470072.0,22.0
99,470084.0,20.0
100,470092.0,18.0
101,470104.0,15.0
102,470112.0,15.0
103,470124.0,15.0
104,470160.0,15.0
105,470168.0,18.0
106,470208.0,16.0
107,470252.0,20.0
108,470260.0,18.0
109,470308.0,16.0
110,470352.0,16.0
111,470364.0,18.0
112,470436.0,27.0
113,470452.0,28.0
114,470472.0,14.0
115,470496.0,26.0
116,470504.0,16.0
117,470524.0,20.0
118,470528.0,16.0
119,470544.0,16.0
120,470788.0,25.0
