second,rss_kb,cpu_pct
1,67048,7.00
2,67048,2.00
3,67048,2.00
4,67080,3.00
5,67116,3.00
6,67116,3.00
7,67116,3.00
8,67116,2.00
9,67136,10.00
10,67144,5.00
11,67148,3.00
12,67156,3.00
13,67160,2.00
14,67612,10.00
15,67640,4.00
16,67664,3.00
17,67680,3.00
18,67772,7.00
19,67808,4.00
20,67812,4.00
21,67816,3.00
22,67816,3.00
23,67824,2.00
24,67828,9.00
25,67828,3.00
26,67828,4.00
27,67856,8.00
28,67876,2.00
29,67928,6.00
30,67928,2.00
31,67928,3.00
32,67936,3.00
33,67940,3.00
34,67940,5.00
35,67956,10.00
36,67972,4.00
37,67976,2.00
38,67976,4.00
39,67976,3.00
40,67976,3.00
41,67976,4.00
42,67976,2.00
43,67980,8.00
44,68000,11.00
45,68004,4.00
46,68004,4.00
47,68008,3.00
48,68008,3.00
49,68020,3.00
50,68044,4.00
51,68076,3.00
52,68476,11.00
53,68480,4.00
54,68480,3.00
55,68480,4.00
56,68484,5.00
57,68484,2.00
58,68484,2.00
59,68484,3.00
60,68504,5.00
61,68732,9.00
62,68816,5.00
63,68880,3.00
64,68900,3.00
65,68900,4.00
66,68900,3.00
67,68900,4.00
68,68920,6.00
69,68932,8.00
70,68932,4.00
71,68932,3.00
72,68932,3.00
73,68932,4.00
74,68932,3.00
75,68932,4.00
76,68932,2.00
77,68940,7.00
78,68940,9.00
79,68940,5.00
80,68944,3.00
81,68944,2.00
82,68944,3.00
83,68944,4.00
84,68944,2.00
85,68944,4.00
86,68956,7.00
87,68960,3.00
88,68960,4.00
89,68960,3.00
90,68964,4.00
91,68964,3.00
92,68972,3.00
93,68980,3.00
94,68984,7.00
95,69024,10.00
96,69024,2.00
97,69068,10.00
98,69076,3.00
99,69076,3.00
100,69084,4.00
101,69092,6.00
102,69104,8.00
103,69116,6.00
104,69128,6.00
105,69144,3.00
106,69144,4.00
107,69144,3.00
108,69144,2.00
109,69144,3.00
110,69144,3.00
111,69144,3.00
112,69172,8.00
113,69180,6.00
114,69204,3.00
115,69204,2.00
116,69204,3.00
117,69204,4.00
118,69204,2.00
119,69208,4.00
120,69208,2.00
