second,rss_kb,cpu_pct
1,378172,17.00
2,378708,25.00
3,376624,18.00
4,376916,15.00
5,375492,16.00
6,376568,27.00
7,374388,15.00
8,374688,17.00
9,375180,19.00
10,361480,20.00
11,361852,19.00
12,362172,16.00
13,362312,14.00
14,369180,48.00
15,369384,18.00
16,369396,18.00
17,369408,18.00
18,369408,15.00
19,369512,20.00
20,369584,19.00
21,369756,18.00
22,369756,16.00
23,369516,16.00
24,369644,21.00
25,369804,29.00
26,369024,20.00
27,369032,26.00
28,369032,19.00
29,369036,21.00
30,369092,21.00
31,369092,18.00
32,369096,22.00
33,369100,14.00
34,369100,18.00
35,369100,17.00
36,369104,21.00
37,369108,18.00
38,369108,19.00
39,369108,15.00
40,369108,16.00
41,369116,15.00
42,369116,17.00
43,369116,17.00
44,369116,21.00
45,369120,20.00
46,369124,18.00
47,369124,17.00
48,369124,15.00
49,369124,18.00
50,369124,17.00
51,369124,17.00
52,369124,16.00
53,369128,22.00
54,369132,20.00
55,369188,18.00
56,369188,18.00
57,369212,23.00
58,369212,16.00
59,369216,17.00
60,369216,15.00
61,369216,22.00
62,369216,18.00
63,369216,20.00
64,369216,21.00
65,369216,17.00
66,369216,18.00
67,369216,15.00
68,369220,18.00
69,369220,17.00
70,369268,17.00
71,369268,20.00
72,369268,15.00
73,369268,18.00
74,369268,18.00
75,369268,17.00
76,369272,18.00
77,369272,20.00
78,369276,25.00
79,369288,22.00
80,369288,23.00
81,369304,20.00
82,369304,28.00
83,369304,18.00
84,369304,15.00
85,369304,20.00
86,369304,19.00
87,369308,18.00
88,369312,18.00
89,369328,17.00
90,369328,18.00
91,369328,17.00
92,369328,14.00
93,369328,16.00
94,369328,17.00
95,369328,23.00
96,369328,18.00
97,369392,19.00
98,369392,17.00
99,369392,14.00
100,369392,17.00
101,369420,20.00
102,369444,28.00
103,369444,18.00
104,369444,19.00
105,369400,17.00
106,369404,23.00
107,369404,15.00
108,369524,22.00
109,369584,19.00
110,369616,17.00
111,369632,18.00
112,369804,20.00
113,369844,16.00
114,369924,19.00
115,369964,19.00
116,370068,28.00
117,357296,39.00
118,357296,17.00
119,357296,19.00
120,357324,15.00
