second,rss_kb,cpu_pct
1,111072.0,7.0
2,111072.0,2.0
3,111072.0,2.0
4,111104.0,3.0
5,111140.0,3.0
6,111140.0,3.0
7,111140.0,3.0
8,111140.0,2.0
9,111160.0,10.0
10,111168.0,5.0
11,111172.0,3.0
12,111180.0,3.0
13,111184.0,2.0
14,111784.0,12.0
15,112244.0,7.0
16,112268.0,4.0
17,112284.0,3.0
18,112376.0,7.0
19,112412.0,4.0
20,112416.0,4.0
21,112420.0,3.0
22,112420.0,3.0
23,112428.0,2.0
24,112432.0,9.0
25,112444.0,4.0
26,112444.0,4.0
27,112472.0,8.0
28,112492.0,2.0
29,112544.0,6.0
30,112544.0,2.0
31,112544.0,3.0
32,112552.0,3.0
33,112556.0,3.0
34,112556.0,5.0
35,112572.0,10.0
36,112588.0,4.0
37,112592.0,2.0
38,112592.0,4.0
39,112592.0,3.0
40,112592.0,3.0
41,112592.0,4.0
42,112592.0,2.0
43,112596.0,8.0
44,112616.0,11.0
45,112620.0,4.0
46,112620.0,5.0
47,112624.0,4.0
48,112624.0,3.0
49,112636.0,3.0
50,112660.0,4.0
51,112692.0,3.0
52,113092.0,11.0
53,113096.0,4.0
54,113096.0,3.0
55,113096.0,4.0
56,113100.0,5.0
57,113100.0,2.0
58,113100.0,2.0
59,113100.0,3.0
60,113120.0,5.0
61,113348.0,9.0
62,113432.0,5.0
63,113496.0,3.0
64,113516.0,3.0
65,113516.0,4.0
66,113516.0,3.0
67,113516.0,4.0
68,113536.0,6.0
69,113548.0,8.0
70,113548.0,4.0
71,113552.0,3.0
72,113552.0,3.0
73,113552.0,4.0
74,113552.0,3.0
75,113552.0,4.0
76,113552.0,2.0
77,113560.0,7.0
78,113560.0,9.0
79,113560.0,5.0
80,113564.0,3.0
81,113564.0,2.0
82,113564.0,3.0
83,113564.0,4.0
84,113564.0,2.0
85,113564.0,4.0
86,113576.0,7.0
87,113580.0,3.0
88,113580.0,4.0
89,113580.0,3.0
90,113584.0,4.0
91,113584.0,3.0
92,113592.0,3.0
93,113600.0,3.0
94,113604.0,7.0
95,113644.0,10.0
96,113644.0,2.0
97,113688.0,12.0
98,113700.0,3.0
99,113700.0,3.0
100,113708.0,4.0
101,113720.0,6.0
102,113880.0,10.0
103,113892.0,6.0
104,113904.0,6.0
105,113920.0,3.0
106,113920.0,5.0
107,113920.0,3.0
108,113920.0,2.0
109,113920.0,3.0
110,113920.0,3.0
111,113920.0,3.0
112,113948.0,8.0
113,113956.0,6.0
114,113980.0,3.0
115,113980.0,2.0
116,113980.0,3.0
117,113980.0,4.0
118,114016.0,3.0
119,114020.0,4.0
120,114020.0,2.0
