phase,stack,component,metric,unit,min,mean,max
idle,k8s,nodescheduler,pss_kib,MiB,61.625,63.491453439597315,65.796875
idle,notk8s,nodestore,pss_kib,MiB,10.826171875,10.940252726510067,11.123046875
idle,k8s,nodestore,pss_kib,MiB,57.83203125,59.90895029362416,60.56640625
idle,notk8s,combined,pss_kib,MiB,374.0234375,395.243590079698,405.1650390625
idle,k8s,combined,pss_kib,MiB,924.345703125,940.4442966128356,947.650390625
idle,k3s,combined,pss_kib,MiB,646.50390625,648.8283601588629,654.890625
load,notk8s,containerd,cpu_pct_one_core,% of one CPU,0.0,5.884778915390784,30.533509710382845
load,k8s,containerd,cpu_pct_one_core,% of one CPU,0.9482076395102619,6.928184780722475,39.272875705633794
load,k3s,containerd,cpu_pct_one_core,% of one CPU,0.0,6.625576150862447,29.7310901387026
load,notk8s,coredns,cpu_pct_one_core,% of one CPU,0.0,1.0393190673770694,1.9996215856122288
load,k8s,coredns,cpu_pct_one_core,% of one CPU,0.0,1.4086218998849012,3.9165322204382185
load,k3s,coredns,cpu_pct_one_core,% of one CPU,0.0,1.0760673171745498,1.9963899858839176
load,notk8s,flanneld,cpu_pct_one_core,% of one CPU,0.0,0.1301738284468263,1.9623068599228013
load,k8s,flanneld,cpu_pct_one_core,% of one CPU,0.0,0.36426836476556435,2.8890861871527913
load,k3s,k3s,cpu_pct_one_core,% of one CPU,16.897981209715883,39.00116899836316,94.27096547532614
load,notk8s,nodeapiserver,cpu_pct_one_core,% of one CPU,11.622106610822128,16.998205232583,37.47927572352961
load,k8s,nodeapiserver,cpu_pct_one_core,% of one CPU,20.38491600201791,29.621232781999193,56.103634160978366
load,notk8s,nodecontroller,cpu_pct_one_core,% of one CPU,0.0,1.7308481683146515,6.894663482989675
load,k8s,nodecontroller,cpu_pct_one_core,% of one CPU,0.9708409107182997,3.6239745712694376,10.399625629360067
load,notk8s,nodelet,cpu_pct_one_core,% of one CPU,0.0,1.7348185648291836,5.917780377399412
load,k8s,nodelet,cpu_pct_one_core,% of one CPU,0.9778066778319197,7.7337696745830975,25.526353817520164
load,notk8s,nodeproxy,cpu_pct_one_core,% of one CPU,0.0,0.006724940567060432,1.977132526715767
load,k8s,nodeproxy,cpu_pct_one_core,% of one CPU,0.0,0.15203432335075848,1.9428301875870158
load,notk8s,nodescheduler,cpu_pct_one_core,% of one CPU,0.0,0.28224772640835316,1.9795961774840583
load,k8s,nodescheduler,cpu_pct_one_core,% of one CPU,0.0,1.0133156475247642,3.91073567110088
load,notk8s,nodestore,cpu_pct_one_core,% of one CPU,4.934246653441697,8.755291461095858,13.808154213931962
load,k8s,nodestore,cpu_pct_one_core,% of one CPU,6.6791685944973835,9.300304653286537,17.055605941974797
load,notk8s,combined,cpu_pct_one_core,% of one CPU,20.764275801505363,36.56240790501279,89.63062527886578
load,k8s,combined,cpu_pct_one_core,% of one CPU,36.235873268523164,60.14570669738673,129.52261011112083
load,k3s,combined,cpu_pct_one_core,% of one CPU,20.87397678847256,46.702812466400154,112.9287607256511
load,notk8s,containerd,rss_kib,MiB,82.390625,84.15566539115646,88.15234375
load,k8s,containerd,rss_kib,MiB,90.38671875,99.2384685359589,106.9140625
load,k3s,containerd,rss_kib,MiB,181.21484375,198.43368644067797,209.40234375
load,notk8s,coredns,rss_kib,MiB,64.26171875,64.46743463010205,64.63671875
load,k8s,coredns,rss_kib,MiB,128.33984375,129.06244648972603,129.6484375
load,k3s,coredns,rss_kib,MiB,64.87109375,65.08601694915254,65.26171875
load,notk8s,flanneld,rss_kib,MiB,41.15625,41.29736660289116,41.41796875
load,k8s,flanneld,rss_kib,MiB,46.41015625,47.08882705479452,47.53515625
load,k3s,k3s,rss_kib,MiB,521.234375,601.1389830508475,636.7109375
load,notk8s,nodeapiserver,rss_kib,MiB,149.10546875,157.10546875,164.40625
load,k8s,nodeapiserver,rss_kib,MiB,330.26953125,384.6206656678082,405.5390625
load,notk8s,nodecontroller,rss_kib,MiB,44.50390625,48.4089205994898,50.796875
load,k8s,nodecontroller,rss_kib,MiB,123.43359375,133.07306827910958,136.93359375
load,notk8s,nodelet,rss_kib,MiB,25.0703125,25.988387542517007,26.578125
load,k8s,nodelet,rss_kib,MiB,99.73828125,113.54767765410959,120.2734375
load,notk8s,nodeproxy,rss_kib,MiB,15.703125,15.825999149659864,15.828125
load,k8s,nodeproxy,rss_kib,MiB,49.25390625,50.81529591181507,53.4375
load,notk8s,nodescheduler,rss_kib,MiB,21.4609375,22.0414275085034,22.2109375
load,k8s,nodescheduler,rss_kib,MiB,65.60546875,65.90512628424658,66.03515625
load,notk8s,nodestore,rss_kib,MiB,18.62890625,19.955888605442176,20.1796875
load,k8s,nodestore,rss_kib,MiB,60.34765625,81.08133561643835,93.58203125
load,notk8s,combined,rss_kib,MiB,463.65625,479.2465587797619,489.1796875
load,k8s,combined,rss_kib,MiB,994.19921875,1104.432911494007,1156.2734375
load,k3s,combined,rss_kib,MiB,767.47265625,864.6586864406779,908.64453125
load,notk8s,containerd,pss_kib,MiB,81.1083984375,82.98047539328232,87.2255859375
load,k8s,containerd,pss_kib,MiB,88.9775390625,98.06194817529966,105.73828125
load,k3s,containerd,pss_kib,MiB,122.0,138.88054819915254,149.529296875
load,notk8s,coredns,pss_kib,MiB,64.52734375,64.8200069090136,65.05859375
load,k8s,coredns,pss_kib,MiB,82.36328125,83.2244087114726,83.671875
load,k3s,coredns,pss_kib,MiB,65.13671875,65.49606726694915,65.75
load,notk8s,flanneld,pss_kib,MiB,41.2734375,41.50293633078231,41.578125
load,k8s,flanneld,pss_kib,MiB,46.59375,47.18118578767123,47.77734375
load,k3s,k3s,pss_kib,MiB,461.5859375,541.2596530720339,576.494140625
load,notk8s,nodeapiserver,pss_kib,MiB,139.744140625,147.7326577115221,155.07421875
load,k8s,nodeapiserver,pss_kib,MiB,330.49609375,384.91455747003425,405.95703125
load,notk8s,nodecontroller,pss_kib,MiB,33.8427734375,37.724386825042515,40.2236328125
load,k8s,nodecontroller,pss_kib,MiB,123.7890625,133.60102739726028,137.34375
load,notk8s,nodelet,pss_kib,MiB,13.5390625,14.327762941113946,14.939453125
load,k8s,nodelet,pss_kib,MiB,97.6201171875,111.36957874036815,118.0283203125
load,notk8s,nodeproxy,pss_kib,MiB,6.6025390625,6.637505978954081,6.6494140625
load,k8s,nodeproxy,pss_kib,MiB,49.5390625,51.113254494863014,53.7109375
load,notk8s,nodescheduler,pss_kib,MiB,11.130859375,11.568279655612244,11.912109375
load,k8s,nodescheduler,pss_kib,MiB,65.81640625,66.26993257705479,66.48046875
load,notk8s,nodestore,pss_kib,MiB,11.205078125,12.527111235119047,12.7255859375
load,k8s,nodestore,pss_kib,MiB,60.6796875,81.43594820205479,93.89453125
load,notk8s,combined,pss_kib,MiB,404.8291015625,419.82112298044217,429.86328125
load,k8s,combined,pss_kib,MiB,946.37890625,1057.1718415560788,1108.6298828125
load,k3s,combined,pss_kib,MiB,648.984375,745.6362685381356,788.87109375
