elapsed_seconds,component,pid,cpu_seconds,cpu_pct_one_core,rss_kib,pss_kib
1.0033946020000712,nodestore,10054,0.15,14.949253235068664,21520,11513
1.0033946020000712,nodeapiserver,10369,0.26,25.912038940785685,245088,233193
1.0033946020000712,nodescheduler,11615,0.0,0.0,23256,11024
1.0033946020000712,nodecontroller,11294,0.01,0.9966168823379109,45796,32397
1.0033946020000712,nodelet,10742,0.01,0.9966168823379109,26196,12372
1.0033946020000712,nodeproxy,11844,0.0,0.0,15904,5035
2.0084629160000986,nodestore,10054,0.27,11.939486931233287,21520,11535
2.0084629160000986,nodeapiserver,10369,0.47,20.89410212965825,245600,233683
2.0084629160000986,nodescheduler,11615,0.01,0.9949572442694405,23256,11026
2.0084629160000986,nodecontroller,11294,0.02,0.9949572442694405,45796,32419
2.0084629160000986,nodelet,10742,0.02,0.9949572442694405,26196,12318
2.0084629160000986,nodeproxy,11844,0.0,0.0,15904,5034
3.0183381389999795,nodestore,10054,0.46,18.814205524876257,21520,11592
3.0183381389999795,nodeapiserver,10369,0.76,28.716418959021652,245600,233684
3.0183381389999795,nodescheduler,11615,0.02,0.9902213434145398,23384,11039
3.0183381389999795,nodecontroller,11294,0.03,0.9902213434145398,45796,32496
3.0183381389999795,nodelet,10742,0.04,1.9804426868290796,26196,12331
3.0183381389999795,nodeproxy,11844,0.0,0.0,15904,5034
4.020415773999957,nodestore,10054,0.64,17.96268010711605,21520,11624
4.020415773999957,nodeapiserver,10369,1.07,30.93572685114431,246880,234964
4.020415773999957,nodescheduler,11615,0.02,0.0,23384,11051
4.020415773999957,nodecontroller,11294,0.04,0.9979266726175584,45924,32588
4.020415773999957,nodelet,10742,0.05,0.9979266726175584,26196,12331
4.020415773999957,nodeproxy,11844,0.0,0.0,15904,5034
5.032125692000136,nodestore,10054,0.81,16.80323549027123,21648,11659
5.032125692000136,nodeapiserver,10369,1.35,27.675917278093795,246880,234968
5.032125692000136,nodescheduler,11615,0.02,0.0,23384,11055
5.032125692000136,nodecontroller,11294,0.06,1.9768512341495565,46052,32668
5.032125692000136,nodelet,10742,0.07,1.9768512341495565,26196,12331
5.032125692000136,nodeproxy,11844,0.0,0.0,15904,5034
6.0433377209999435,nodestore,10054,1.14,32.634105463164225,21648,11831
6.0433377209999435,nodeapiserver,10369,1.91,55.37908805870294,246880,234967
6.0433377209999435,nodescheduler,11615,0.03,0.9889122867625524,23384,11135
6.0433377209999435,nodecontroller,11294,0.08,1.9778245735251048,46820,33596
6.0433377209999435,nodelet,10742,0.11,3.9556491470502095,26196,12359
6.0433377209999435,nodeproxy,11844,0.0,0.0,15904,5066
7.0573824909999985,nodestore,10054,1.43,28.598342852257325,21904,11888
7.0573824909999985,nodeapiserver,10369,2.38,46.34903841572739,247008,235188
7.0573824909999985,nodescheduler,11615,0.03,0.0,23512,11195
7.0573824909999985,nodecontroller,11294,0.1,1.9722995070522296,46820,33700
7.0573824909999985,nodelet,10742,0.16,4.930748767630574,26196,12419
7.0573824909999985,nodeproxy,11844,0.0,0.0,15904,5086
8.061969581000085,nodestore,10054,1.61,17.917809395697542,21904,11908
8.061969581000085,nodeapiserver,10369,2.66,27.872147948862846,247008,235188
8.061969581000085,nodescheduler,11615,0.03,0.0,23640,11203
8.061969581000085,nodecontroller,11294,0.12,1.9908677106330601,46820,33704
8.061969581000085,nodelet,10742,0.18,1.9908677106330601,26196,12419
8.061969581000085,nodeproxy,11844,0.0,0.0,15904,5086
9.065378164000094,nodestore,10054,1.82,20.928662915373728,22032,11939
9.065378164000094,nodeapiserver,10369,3.0,33.884501862986035,247008,235187
9.065378164000094,nodescheduler,11615,0.04,0.9966029959701775,23640,11247
9.065378164000094,nodecontroller,11294,0.13,0.9966029959701775,46948,33775
9.065378164000094,nodelet,10742,0.19,0.9966029959701775,26196,12417
9.065378164000094,nodeproxy,11844,0.0,0.0,15904,5082
10.068310235000126,nodestore,10054,2.01,18.944453517230674,22032,12003
10.068310235000126,nodeapiserver,10369,3.29,28.915218526299444,247392,235547
10.068310235000126,nodescheduler,11615,0.04,0.0,23640,11247
10.068310235000126,nodecontroller,11294,0.14,0.9970765009068776,46948,33791
10.068310235000126,nodelet,10742,0.21,1.9941530018137552,26196,12425
10.068310235000126,nodeproxy,11844,0.0,0.0,15904,5082
11.081194322000101,nodestore,10054,2.18,16.7837566195276,22032,12011
11.081194322000101,nodeapiserver,10369,3.57,27.64383443216311,247392,235547
11.081194322000101,nodescheduler,11615,0.04,0.0,23640,11251
11.081194322000101,nodecontroller,11294,0.15,0.9872798011486824,46948,33791
11.081194322000101,nodelet,10742,0.21,0.0,26196,12437
11.081194322000101,nodeproxy,11844,0.0,0.0,15904,5082
12.086529031000055,nodestore,10054,2.4,21.883259180302527,22160,12055
12.086529031000055,nodeapiserver,10369,3.92,34.81427596866311,247392,235547
12.086529031000055,nodescheduler,11615,0.04,0.0,23640,11263
12.086529031000055,nodecontroller,11294,0.16,0.9946935991046604,47204,33923
12.086529031000055,nodelet,10742,0.24,2.984080797313981,26196,12493
12.086529031000055,nodeproxy,11844,0.0,0.0,15904,5082
13.091763268000022,nodestore,10054,2.62,21.8854463867616,22160,12147
13.091763268000022,nodeapiserver,10369,4.24,31.83337656256233,247392,235551
13.091763268000022,nodescheduler,11615,0.04,0.0,23640,11263
13.091763268000022,nodecontroller,11294,0.18,1.9895860351601455,47204,33923
13.091763268000022,nodelet,10742,0.25,0.9947930175800728,26196,12497
13.091763268000022,nodeproxy,11844,0.0,0.0,15904,5082
14.103990488000136,nodestore,10054,2.78,15.806727663377998,22160,12167
14.103990488000136,nodeapiserver,10369,4.49,24.698011974028123,247392,235551
14.103990488000136,nodescheduler,11615,0.04,0.0,23640,11263
14.103990488000136,nodecontroller,11294,0.19,0.9879204789611249,47204,33927
14.103990488000136,nodelet,10742,0.26,0.9879204789611249,26196,12497
14.103990488000136,nodeproxy,11844,0.0,0.0,15904,5082
15.10930783899994,nodestore,10054,3.02,23.873058568154264,22288,12227
15.10930783899994,nodeapiserver,10369,4.82,32.825455531212114,247392,235583
15.10930783899994,nodescheduler,11615,0.05,0.9947107736730944,23640,11267
15.10930783899994,nodecontroller,11294,0.2,0.9947107736730944,47332,33955
15.10930783899994,nodelet,10742,0.28,1.9894215473461887,26196,12497
15.10930783899994,nodeproxy,11844,0.0,0.0,15904,5082
16.1145306840001,nodestore,10054,3.23,20.89089011899308,22288,12287
16.1145306840001,nodeapiserver,10369,5.15,32.82854161556055,247520,235659
16.1145306840001,nodescheduler,11615,0.05,0.0,23640,11267
16.1145306840001,nodecontroller,11294,0.21,0.9948042913806229,47332,33995
16.1145306840001,nodelet,10742,0.3,1.9896085827612457,26196,12505
16.1145306840001,nodeproxy,11844,0.0,0.0,15904,5082
17.11763936400007,nodestore,10054,3.41,17.94421717096553,22288,12323
17.11763936400007,nodeapiserver,10369,5.41,25.919424802505763,247520,235659
17.11763936400007,nodescheduler,11615,0.05,0.0,23640,11267
17.11763936400007,nodecontroller,11294,0.23,1.9938019078850588,47460,34075
17.11763936400007,nodelet,10742,0.31,0.9969009539425294,26196,12505
17.11763936400007,nodeproxy,11844,0.0,0.0,15904,5082
18.122953386000063,nodestore,10054,3.63,21.883709486348085,22288,12375
18.122953386000063,nodeapiserver,10369,5.74,32.82556422952213,247520,235659
18.122953386000063,nodescheduler,11615,0.05,0.0,23640,11267
18.122953386000063,nodecontroller,11294,0.24,0.9947140675612767,47460,34123
18.122953386000063,nodelet,10742,0.32,0.9947140675612767,26324,12509
18.122953386000063,nodeproxy,11844,0.0,0.0,15904,5082
19.125935614000127,nodestore,10054,3.85,21.934586063272288,22288,12399
19.125935614000127,nodeapiserver,10369,6.06,31.90485245566878,247520,235659
19.125935614000127,nodescheduler,11615,0.05,0.0,23640,11267
19.125935614000127,nodecontroller,11294,0.26,1.9940532784792988,47460,34127
19.125935614000127,nodelet,10742,0.34,1.9940532784792988,26324,12517
19.125935614000127,nodeproxy,11844,0.0,0.0,15904,5082
20.130657134000103,nodestore,10054,4.04,18.91071269181182,22288,12411
20.130657134000103,nodeapiserver,10369,6.32,25.87781736774249,247520,235659
20.130657134000103,nodescheduler,11615,0.05,0.0,23640,11267
20.130657134000103,nodecontroller,11294,0.26,0.0,47460,34159
20.130657134000103,nodelet,10742,0.34,0.0,26324,12517
20.130657134000103,nodeproxy,11844,0.0,0.0,15904,5082
21.13403856700006,nodestore,10054,4.29,24.91574906389665,22416,12543
21.13403856700006,nodeapiserver,10369,6.66,33.885418726899445,247520,235659
21.13403856700006,nodescheduler,11615,0.05,0.0,23640,11267
21.13403856700006,nodecontroller,11294,0.27,0.9966299625558661,47460,34163
21.13403856700006,nodelet,10742,0.36,1.9932599251117322,26324,12521
21.13403856700006,nodeproxy,11844,0.0,0.0,15904,5082
22.14050446100009,nodestore,10054,4.5,20.865088549140022,22416,12587
22.14050446100009,nodeapiserver,10369,6.97,30.800845001111462,247520,235659
22.14050446100009,nodescheduler,11615,0.06,0.9935756451971439,23640,11267
22.14050446100009,nodecontroller,11294,0.28,0.9935756451971439,47460,34163
22.14050446100009,nodelet,10742,0.38,1.9871512903942878,26452,12633
22.14050446100009,nodeproxy,11844,0.0,0.0,15904,5082
23.145609514999933,nodestore,10054,4.69,18.903496628923527,22416,12619
23.145609514999933,nodeapiserver,10369,7.24,26.862863630575536,247520,235659
23.145609514999933,nodescheduler,11615,0.07,0.9949208752065013,23640,11271
23.145609514999933,nodecontroller,11294,0.3,1.9898417504130026,47460,34163
23.145609514999933,nodelet,10742,0.39,0.9949208752065013,26452,12633
23.145609514999933,nodeproxy,11844,0.0,0.0,15904,5082
24.15030562700008,nodestore,10054,4.93,23.887820121271147,22416,12659
24.15030562700008,nodeapiserver,10369,7.58,33.84107850513412,247520,235659
24.15030562700008,nodescheduler,11615,0.07,0.0,23640,11271
24.15030562700008,nodecontroller,11294,0.31,0.9953258383862977,47460,34167
24.15030562700008,nodelet,10742,0.4,0.9953258383862977,26452,12633
24.15030562700008,nodeproxy,11844,0.0,0.0,15904,5082
25.160112407000042,nodestore,10054,5.14,20.796057637878782,22544,12707
25.160112407000042,nodeapiserver,10369,7.88,29.708653768398257,247776,235827
25.160112407000042,nodescheduler,11615,0.07,0.0,23640,11271
25.160112407000042,nodecontroller,11294,0.32,0.9902884589466087,47460,34171
25.160112407000042,nodelet,10742,0.42,1.9805769178932173,26452,12633
25.160112407000042,nodeproxy,11844,0.0,0.0,15904,5082
26.17185522900013,nodestore,10054,5.34,19.767869427986188,22544,12739
26.17185522900013,nodeapiserver,10369,8.14,25.698230256382043,247776,235827
26.17185522900013,nodescheduler,11615,0.07,0.0,23640,11271
26.17185522900013,nodecontroller,11294,0.33,0.9883934713993093,47460,34171
26.17185522900013,nodelet,10742,0.42,0.0,26452,12637
26.17185522900013,nodeproxy,11844,0.0,0.0,15904,5082
27.178661852000005,nodestore,10054,5.59,24.830984847427953,22672,12775
27.178661852000005,nodeapiserver,10369,8.49,34.76337878639913,248288,236343
27.178661852000005,nodescheduler,11615,0.07,0.0,23640,11271
27.178661852000005,nodecontroller,11294,0.35,1.9864787877942363,47460,34175
27.178661852000005,nodelet,10742,0.44,1.9864787877942363,26452,12637
27.178661852000005,nodeproxy,11844,0.0,0.0,15904,5082
28.181834364999986,nodestore,10054,5.81,21.930425440195858,22800,12807
28.181834364999986,nodeapiserver,10369,8.79,29.905125600267077,248288,236343
28.181834364999986,nodescheduler,11615,0.08,0.9968375200089026,23640,11271
28.181834364999986,nodecontroller,11294,0.36,0.9968375200089026,47460,34179
28.181834364999986,nodelet,10742,0.46,1.9936750400178052,26452,12637
28.181834364999986,nodeproxy,11844,0.0,0.0,15904,5082
29.186886580999953,nodestore,10054,6.02,20.894436792128502,22800,12827
29.186886580999953,nodeapiserver,10369,9.06,26.86427587559379,248288,236343
29.186886580999953,nodescheduler,11615,0.08,0.0,23640,11271
29.186886580999953,nodecontroller,11294,0.37,0.9949731805775478,47460,34179
29.186886580999953,nodelet,10742,0.47,0.9949731805775478,26452,12637
29.186886580999953,nodeproxy,11844,0.0,0.0,15904,5082
30.193204265000077,nodestore,10054,6.27,24.843049463887724,22800,12859
30.193204265000077,nodeapiserver,10369,9.4,33.786547270887304,248800,236859
30.193204265000077,nodescheduler,11615,0.08,0.0,23640,11271
30.193204265000077,nodecontroller,11294,0.38,0.9937219785555089,47460,34183
30.193204265000077,nodelet,10742,0.49,1.9874439571110178,26452,12637
30.193204265000077,nodeproxy,11844,0.0,0.0,15904,5082
31.1988644380001,nodestore,10054,6.48,20.881805369058302,22928,12887
31.1988644380001,nodeapiserver,10369,9.68,27.842407158744408,248800,236859
31.1988644380001,nodescheduler,11615,0.08,0.0,23640,11271
31.1988644380001,nodecontroller,11294,0.39,0.9943716842408715,47460,34183
31.1988644380001,nodelet,10742,0.49,0.0,26452,12637
31.1988644380001,nodeproxy,11844,0.0,0.0,15904,5082
32.20270416800008,nodestore,10054,6.69,20.91967409976928,22928,12907
32.20270416800008,nodeapiserver,10369,9.96,27.892898799692375,248800,236859
32.20270416800008,nodescheduler,11615,0.08,0.0,23640,11271
32.20270416800008,nodecontroller,11294,0.41,1.9923499142637409,47460,34207
32.20270416800008,nodelet,10742,0.51,1.9923499142637409,26452,12637
32.20270416800008,nodeproxy,11844,0.0,0.0,15904,5082
33.20715274600002,nodestore,10054,6.95,25.88484922918733,22928,12975
33.20715274600002,nodeapiserver,10369,10.3,33.849418222783434,248800,236859
33.20715274600002,nodescheduler,11615,0.08,0.0,23640,11271
33.20715274600002,nodecontroller,11294,0.42,0.9955711241995128,47460,34211
33.20715274600002,nodelet,10742,0.53,1.9911422483990255,26452,12637
33.20715274600002,nodeproxy,11844,0.0,0.0,15904,5082
34.225227195000116,nodestore,10054,7.16,20.627175174296134,22928,12995
34.225227195000116,nodeapiserver,10369,10.57,26.520653795523604,248800,236859
34.225227195000116,nodescheduler,11615,0.09,0.9822464368712446,23640,11271
34.225227195000116,nodecontroller,11294,0.43,0.9822464368712446,47460,34215
34.225227195000116,nodelet,10742,0.53,0.0,26452,12637
34.225227195000116,nodeproxy,11844,0.0,0.0,15904,5082
35.23413582400008,nodestore,10054,7.39,22.796910779520037,22928,13027
35.23413582400008,nodeapiserver,10369,10.86,28.743930982873085,248800,236859
35.23413582400008,nodescheduler,11615,0.09,0.0,23640,11271
35.23413582400008,nodecontroller,11294,0.44,0.9911700338921755,47460,34215
35.23413582400008,nodelet,10742,0.55,1.982340067784351,26452,12637
35.23413582400008,nodeproxy,11844,0.0,0.0,15904,5082
36.23633527800007,nodestore,10054,7.63,23.947328951548386,22928,13059
36.23633527800007,nodeapiserver,10369,11.16,29.934161189435482,249056,237187
36.23633527800007,nodescheduler,11615,0.09,0.0,23640,11271
36.23633527800007,nodecontroller,11294,0.46,1.9956107459623653,47460,34215
36.23633527800007,nodelet,10742,0.56,0.9978053729811827,26452,12637
36.23633527800007,nodeproxy,11844,0.0,0.0,15904,5082
37.24193391299991,nodestore,10054,7.85,21.877515774475427,22928,13103
37.24193391299991,nodeapiserver,10369,11.42,25.85524591528914,249056,237187
37.24193391299991,nodescheduler,11615,0.09,0.0,23640,11271
37.24193391299991,nodecontroller,11294,0.47,0.9944325352034284,47460,34215
37.24193391299991,nodelet,10742,0.57,0.9944325352034284,26452,12637
37.24193391299991,nodeproxy,11844,0.0,0.0,15904,5082
38.24532038699999,nodestore,10054,8.1,24.915623887509156,22928,13151
38.24532038699999,nodeapiserver,10369,11.75,32.88862353151209,249056,237187
38.24532038699999,nodescheduler,11615,0.09,0.0,23640,11271
38.24532038699999,nodecontroller,11294,0.48,0.9966249555003662,47460,34215
