elapsed_seconds,component,pid,cpu_seconds,cpu_pct_one_core,rss_kib,pss_kib
1.0001990659999365,nodestore,9559,0.16,15.996815577911184,20920,11132
1.0001990659999365,nodeapiserver,9875,0.34,33.993233103061264,245932,234619
1.0001990659999365,nodescheduler,11090,0.0,0.0,22880,10300
1.0001990659999365,nodecontroller,10844,0.01,0.999800973619449,50968,37258
1.0001990659999365,nodelet,10246,0.02,1.999601947238898,24312,11390
1.0001990659999365,nodeproxy,11231,0.0,0.0,14576,4482
1.0001990659999365,containerd,9419,0.08,7.998407788955592,72260,71086
1.0001990659999365,flanneld,10388,0.0,0.0,42252,42432
1.0001990659999365,coredns,11532,0.01,0.999800973619449,65476,65792
2.0116987520000293,nodestore,9559,0.28,11.863572639802973,20920,11140
2.0116987520000293,nodeapiserver,9875,0.59,24.71577633292286,246444,235159
2.0116987520000293,nodescheduler,11090,0.0,0.0,22880,10356
2.0116987520000293,nodecontroller,10844,0.02,0.9886310533169144,50968,37290
2.0116987520000293,nodelet,10246,0.03,0.9886310533169144,24312,11390
2.0116987520000293,nodeproxy,11231,0.0,0.0,14576,4482
2.0116987520000293,containerd,9419,0.13,4.943155266584572,72260,71110
2.0116987520000293,flanneld,10388,0.0,0.0,42252,42432
2.0116987520000293,coredns,11532,0.03,1.9772621066338287,65476,65792
3.030226661000029,nodestore,9559,0.41,12.76351868724297,20920,11164
3.030226661000029,nodeapiserver,9875,0.87,27.490655634061785,246444,235159
3.030226661000029,nodescheduler,11090,0.0,0.0,22880,10356
3.030226661000029,nodecontroller,10844,0.03,0.9818091297879208,50968,37338
3.030226661000029,nodelet,10246,0.05,1.9636182595758416,24312,11390
3.030226661000029,nodeproxy,11231,0.0,0.0,14576,4482
3.030226661000029,containerd,9419,0.16,2.945427389363762,72260,71114
3.030226661000029,flanneld,10388,0.01,0.9818091297879208,42252,42432
3.030226661000029,coredns,11532,0.04,0.9818091297879208,65476,65792
4.038044682999953,nodestore,9559,0.56,14.883639379889091,20920,11184
4.038044682999953,nodeapiserver,9875,1.19,31.751764010430062,246956,235563
4.038044682999953,nodescheduler,11090,0.0,0.0,23008,10376
4.038044682999953,nodecontroller,10844,0.05,1.9844852506518789,51096,37434
4.038044682999953,nodelet,10246,0.07,1.9844852506518789,24312,11394
4.038044682999953,nodeproxy,11231,0.0,0.0,14576,4482
4.038044682999953,containerd,9419,0.25,8.930183627933456,71868,70566
4.038044682999953,flanneld,10388,0.01,0.0,42252,42432
4.038044682999953,coredns,11532,0.05,0.9922426253259394,65476,65796
5.0511050819999355,nodestore,9559,0.67,10.85818773575433,20920,11198
5.0511050819999355,nodeapiserver,9875,1.43,23.690591423463992,247468,236087
5.0511050819999355,nodescheduler,11090,0.01,0.9871079759776663,23008,10375
5.0511050819999355,nodecontroller,10844,0.07,1.9742159519553326,51096,37461
5.0511050819999355,nodelet,10246,0.07,0.0,24312,11393
5.0511050819999355,nodeproxy,11231,0.0,0.0,14576,4481
5.0511050819999355,containerd,9419,0.26,0.9871079759776663,71868,70573
5.0511050819999355,flanneld,10388,0.01,0.0,42252,42432
5.0511050819999355,coredns,11532,0.06,0.9871079759776663,65476,65804
6.082135462999986,nodestore,9559,0.93,25.217491626950153,20920,11288
6.082135462999986,nodeapiserver,9875,1.99,54.314597350354184,247468,236087
6.082135462999986,nodescheduler,11090,0.02,0.9699035241134675,23008,10568
6.082135462999986,nodecontroller,10844,0.1,2.909710572340402,51992,38369
6.082135462999986,nodelet,10246,0.12,4.849517620567337,24312,11434
6.082135462999986,nodeproxy,11231,0.01,0.9699035241134675,14576,4510
6.082135462999986,containerd,9419,0.4,13.578649337588546,71996,70761
6.082135462999986,flanneld,10388,0.01,0.0,42252,42432
6.082135462999986,coredns,11532,0.07,0.9699035241134675,65476,65820
7.110260525999934,nodestore,9559,1.12,18.480242028688846,20920,11320
