elapsed_seconds,component,pid,cpu_seconds,cpu_pct_one_core,rss_kib,pss_kib
1.002863062000003,nodestore,3095,0.01,0.9971451117221396,18652,10902
1.002863062000003,nodeapiserver,3446,0.0,0.0,140364,130349
1.002863062000003,nodescheduler,4654,0.0,0.0,20844,8990
1.002863062000003,nodecontroller,4496,0.0,0.0,47528,35482
1.002863062000003,nodelet,3810,0.01,0.9971451117221396,25360,12944
1.002863062000003,nodeproxy,4840,0.0,0.0,16040,6577
2.016131884999993,nodestore,3095,0.01,0.0,18652,10962
2.016131884999993,nodeapiserver,3446,0.02,1.9738098662491066,140492,130421
2.016131884999993,nodescheduler,4654,0.0,0.0,20844,8990
2.016131884999993,nodecontroller,4496,0.0,0.0,47656,35574
2.016131884999993,nodelet,3810,0.01,0.0,25360,12944
2.016131884999993,nodeproxy,4840,0.0,0.0,16040,6577
3.0212755670000035,nodestore,3095,0.01,0.0,18652,10962
3.0212755670000035,nodeapiserver,3446,0.02,0.0,140492,130421
3.0212755670000035,nodescheduler,4654,0.0,0.0,20844,8990
3.0212755670000035,nodecontroller,4496,0.0,0.0,47656,35574
3.0212755670000035,nodelet,3810,0.01,0.0,25360,12944
3.0212755670000035,nodeproxy,4840,0.0,0.0,16040,6577
4.026381492000013,nodestore,3095,0.01,0.0,18652,10962
4.026381492000013,nodeapiserver,3446,0.02,0.0,140492,130421
4.026381492000013,nodescheduler,4654,0.0,0.0,20844,8990
4.026381492000013,nodecontroller,4496,0.02,1.9898400260648959,47656,35574
4.026381492000013,nodelet,3810,0.01,0.0,25360,12944
4.026381492000013,nodeproxy,4840,0.0,0.0,16040,6577
5.031322106000005,nodestore,3095,0.01,0.0,18652,10962
5.031322106000005,nodeapiserver,3446,0.02,0.0,140492,130421
5.031322106000005,nodescheduler,4654,0.0,0.0,20844,8990
5.031322106000005,nodecontroller,4496,0.02,0.0,47656,35574
5.031322106000005,nodelet,3810,0.01,0.0,25360,12944
5.031322106000005,nodeproxy,4840,0.0,0.0,16040,6577
6.036306128999996,nodestore,3095,0.01,0.0,18652,10962
6.036306128999996,nodeapiserver,3446,0.02,0.0,140492,130421
6.036306128999996,nodescheduler,4654,0.0,0.0,20844,8990
6.036306128999996,nodecontroller,4496,0.02,0.0,47656,35574
6.036306128999996,nodelet,3810,0.01,0.0,25360,12944
6.036306128999996,nodeproxy,4840,0.0,0.0,16040,6577
7.041338040999989,nodestore,3095,0.02,0.9949932813675745,18652,10962
7.041338040999989,nodeapiserver,3446,0.02,0.0,140492,130421
7.041338040999989,nodescheduler,4654,0.0,0.0,20844,8990
7.041338040999989,nodecontroller,4496,0.02,0.0,47656,35574
7.041338040999989,nodelet,3810,0.01,0.0,25360,12944
7.041338040999989,nodeproxy,4840,0.0,0.0,16040,6577
8.046371482000012,nodestore,3095,0.02,0.0,18652,10962
8.046371482000012,nodeapiserver,3446,0.03,0.9949917676420649,140492,130421
8.046371482000012,nodescheduler,4654,0.0,0.0,20844,8990
8.046371482000012,nodecontroller,4496,0.02,0.0,47656,35578
8.046371482000012,nodelet,3810,0.01,0.0,25360,12944
8.046371482000012,nodeproxy,4840,0.0,0.0,16040,6577
9.051491932000005,nodestore,3095,0.02,0.0,18652,10966
9.051491932000005,nodeapiserver,3446,0.03,0.0,140492,130421
9.051491932000005,nodescheduler,4654,0.0,0.0,20844,8990
9.051491932000005,nodecontroller,4496,0.02,0.0,47656,35578
9.051491932000005,nodelet,3810,0.01,0.0,25360,12944
9.051491932000005,nodeproxy,4840,0.0,0.0,16040,6577
10.056483519000011,nodestore,3095,0.03,0.9950332051884069,18652,10961
10.056483519000011,nodeapiserver,3446,0.04,0.9950332051884069,140492,130405
10.056483519000011,nodescheduler,4654,0.0,0.0,20844,9012
10.056483519000011,nodecontroller,4496,0.02,0.0,47784,35608
10.056483519000011,nodelet,3810,0.02,0.9950332051884069,25360,12930
10.056483519000011,nodeproxy,4840,0.0,0.0,16040,6577
11.06142491,nodestore,3095,0.03,0.0,18652,10961
11.06142491,nodeapiserver,3446,0.05,0.9950829062826525,140492,130405
11.06142491,nodescheduler,4654,0.0,0.0,20972,9012
11.06142491,nodecontroller,4496,0.02,0.0,47784,35608
11.06142491,nodelet,3810,0.02,0.0,25360,12930
11.06142491,nodeproxy,4840,0.0,0.0,16040,6577
12.066459806000012,nodestore,3095,0.03,0.0,18652,10961
12.066459806000012,nodeapiserver,3446,0.05,0.0,140492,130405
12.066459806000012,nodescheduler,4654,0.0,0.0,20972,9012
12.066459806000012,nodecontroller,4496,0.02,0.0,47784,35608
12.066459806000012,nodelet,3810,0.02,0.0,25360,12930
12.066459806000012,nodeproxy,4840,0.0,0.0,16040,6577
13.071741827000011,nodestore,3095,0.04,0.9947457321531076,18652,10961
13.071741827000011,nodeapiserver,3446,0.05,0.0,140492,130405
13.071741827000011,nodescheduler,4654,0.0,0.0,20972,9016
13.071741827000011,nodecontroller,4496,0.03,0.9947457321531076,47784,35608
13.071741827000011,nodelet,3810,0.02,0.0,25360,12930
13.071741827000011,nodeproxy,4840,0.0,0.0,16040,6577
14.07698148,nodestore,3095,0.04,0.0,18652,10961
14.07698148,nodeapiserver,3446,0.05,0.0,140492,130405
14.07698148,nodescheduler,4654,0.0,0.0,20972,9016
14.07698148,nodecontroller,4496,0.03,0.0,47784,35608
14.07698148,nodelet,3810,0.02,0.0,25360,12930
14.07698148,nodeproxy,4840,0.0,0.0,16040,6577
15.082228931000003,nodestore,3095,0.04,0.0,18652,10961
15.082228931000003,nodeapiserver,3446,0.05,0.0,140492,130405
15.082228931000003,nodescheduler,4654,0.0,0.0,20972,9016
15.082228931000003,nodecontroller,4496,0.03,0.0,47784,35608
15.082228931000003,nodelet,3810,0.02,0.0,25360,12930
15.082228931000003,nodeproxy,4840,0.0,0.0,16040,6577
16.087477081000003,nodestore,3095,0.04,0.0,18652,10961
16.087477081000003,nodeapiserver,3446,0.06,0.9947792492828762,140492,130405
16.087477081000003,nodescheduler,4654,0.0,0.0,20972,9016
16.087477081000003,nodecontroller,4496,0.03,0.0,47784,35608
16.087477081000003,nodelet,3810,0.02,0.0,25360,12930
16.087477081000003,nodeproxy,4840,0.0,0.0,16040,6577
17.092522631999998,nodestore,3095,0.05,0.9949797787821908,18652,10961
17.092522631999998,nodeapiserver,3446,0.07,0.9949797787821908,140492,130403
17.092522631999998,nodescheduler,4654,0.01,0.9949797787821908,20972,9016
17.092522631999998,nodecontroller,4496,0.04,0.9949797787821908,47912,35525
17.092522631999998,nodelet,3810,0.02,0.0,25360,12888
17.092522631999998,nodeproxy,4840,0.0,0.0,16040,6577
18.097545690000004,nodestore,3095,0.06,0.9950020470077552,18652,10961
18.097545690000004,nodeapiserver,3446,0.07,0.0,140492,130403
18.097545690000004,nodescheduler,4654,0.01,0.0,20972,9016
18.097545690000004,nodecontroller,4496,0.04,0.0,47912,35525
18.097545690000004,nodelet,3810,0.02,0.0,25360,12888
18.097545690000004,nodeproxy,4840,0.0,0.0,16040,6577
19.10248597200001,nodestore,3095,0.06,0.0,18652,10961
19.10248597200001,nodeapiserver,3446,0.08,0.9950840044045455,140492,130403
19.10248597200001,nodescheduler,4654,0.01,0.0,20972,9016
19.10248597200001,nodecontroller,4496,0.04,0.0,47912,35525
19.10248597200001,nodelet,3810,0.02,0.0,25360,12888
19.10248597200001,nodeproxy,4840,0.0,0.0,16040,6577
20.10746050099999,nodestore,3095,0.06,0.0,18652,10961
20.10746050099999,nodeapiserver,3446,0.08,0.0,140492,130427
20.10746050099999,nodescheduler,4654,0.01,0.0,20972,9016
20.10746050099999,nodecontroller,4496,0.05,0.9950500944487314,47912,35525
20.10746050099999,nodelet,3810,0.02,0.0,25360,12892
20.10746050099999,nodeproxy,4840,0.0,0.0,16040,6577
21.112364737999997,nodestore,3095,0.06,0.0,18652,10961
21.112364737999997,nodeapiserver,3446,0.09,0.9951196971617454,140492,130431
21.112364737999997,nodescheduler,4654,0.01,0.0,20972,9016
21.112364737999997,nodecontroller,4496,0.05,0.0,47912,35525
21.112364737999997,nodelet,3810,0.02,0.0,25360,12892
21.112364737999997,nodeproxy,4840,0.0,0.0,16040,6577
22.117384093999988,nodestore,3095,0.06,0.0,18652,10961
22.117384093999988,nodeapiserver,3446,0.1,0.9950057121089008,140492,130443
22.117384093999988,nodescheduler,4654,0.01,0.0,20972,9016
22.117384093999988,nodecontroller,4496,0.06,0.9950057121089008,47912,35525
22.117384093999988,nodelet,3810,0.02,0.0,25360,12892
22.117384093999988,nodeproxy,4840,0.0,0.0,16040,6577
23.12227277400001,nodestore,3095,0.06,0.0,18652,10961
23.12227277400001,nodeapiserver,3446,0.1,0.0,140492,130451
23.12227277400001,nodescheduler,4654,0.02,0.9951351029250108,20972,9016
23.12227277400001,nodecontroller,4496,0.06,0.0,47912,35525
23.12227277400001,nodelet,3810,0.02,0.0,25360,12892
23.12227277400001,nodeproxy,4840,0.0,0.0,16040,6577
24.127337145000013,nodestore,3095,0.07,0.9949611476178742,18652,10961
24.127337145000013,nodeapiserver,3446,0.1,0.0,140492,130459
24.127337145000013,nodescheduler,4654,0.02,0.0,20972,9016
24.127337145000013,nodecontroller,4496,0.07,0.9949611476178742,47912,35541
24.127337145000013,nodelet,3810,0.02,0.0,25360,12892
24.127337145000013,nodeproxy,4840,0.0,0.0,16040,6577
25.132350788999986,nodestore,3095,0.07,0.0,18652,10961
25.132350788999986,nodeapiserver,3446,0.11,0.9950113672287881,140492,130463
25.132350788999986,nodescheduler,4654,0.02,0.0,20972,9016
25.132350788999986,nodecontroller,4496,0.07,0.0,47912,35541
25.132350788999986,nodelet,3810,0.02,0.0,25360,12892
25.132350788999986,nodeproxy,4840,0.0,0.0,16040,6577
26.13743567099999,nodestore,3095,0.07,0.0,18652,10961
26.13743567099999,nodeapiserver,3446,0.11,0.0,140492,130471
26.13743567099999,nodescheduler,4654,0.02,0.0,20972,9016
26.13743567099999,nodecontroller,4496,0.07,0.0,47912,35545
26.13743567099999,nodelet,3810,0.02,0.0,25360,12892
26.13743567099999,nodeproxy,4840,0.0,0.0,16040,6577
27.142488707000012,nodestore,3095,0.07,0.0,18652,10961
27.142488707000012,nodeapiserver,3446,0.11,0.0,140492,130471
27.142488707000012,nodescheduler,4654,0.02,0.0,20972,9016
27.142488707000012,nodecontroller,4496,0.07,0.0,47912,35545
27.142488707000012,nodelet,3810,0.03,0.9949723688014203,25360,12892
27.142488707000012,nodeproxy,4840,0.0,0.0,16040,6577
28.147548567,nodestore,3095,0.07,0.0,18652,10961
28.147548567,nodeapiserver,3446,0.11,0.0,140492,130471
28.147548567,nodescheduler,4654,0.02,0.0,20972,9016
28.147548567,nodecontroller,4496,0.07,0.0,47912,35573
28.147548567,nodelet,3810,0.03,0.0,25360,12892
28.147548567,nodeproxy,4840,0.0,0.0,16040,6577
29.15249129700001,nodestore,3095,0.08,0.9950815804200003,18652,10961
