second,rss_kb,cpu_pct
1,354556,19.00
2,354564,25.00
3,354564,23.00
4,354564,27.00
5,354564,29.00
6,354564,29.00
7,354620,37.00
8,354620,30.00
9,354620,31.00
10,354636,32.00
11,354636,28.00
12,354636,32.00
13,354636,31.00
14,354644,33.00
15,354644,34.00
16,354668,37.00
17,354668,35.00
18,354688,32.00
19,354692,33.00
20,354696,29.00
21,354700,31.00
22,354704,30.00
23,354792,40.00
24,354960,44.00
25,355128,39.00
26,355576,42.00
27,356012,42.00
28,357304,53.00
29,357468,30.00
30,357704,34.00
31,358140,34.00
32,358276,37.00
33,359068,43.00
34,359360,33.00
35,360684,44.00
36,361240,43.00
37,361484,38.00
38,361784,32.00
39,362052,34.00
40,362512,38.00
41,362756,28.00
42,363480,43.00
43,363792,34.00
44,364392,40.00
45,364860,39.00
46,365080,33.00
47,365192,33.00
48,365344,31.00
49,365700,39.00
50,365896,22.00
51,366584,27.00
52,366984,32.00
53,367216,32.00
54,368388,41.00
55,368560,27.00
56,368732,33.00
57,368868,18.00
58,369140,22.00
59,369336,33.00
60,370180,40.00
61,370540,28.00
62,370828,25.00
63,371072,27.00
64,371352,33.00
65,371476,34.00
66,371876,32.00
67,372048,19.00
68,372512,27.00
69,372964,33.00
70,373412,35.00
71,373800,35.00
72,374104,34.00
73,374364,33.00
74,374620,27.00
75,374908,31.00
76,375204,38.00
77,375820,31.00
78,376268,14.00
79,376540,33.00
80,377564,68.00
81,377516,37.00
82,377516,33.00
83,377516,21.00
84,377532,27.00
85,377532,33.00
86,377580,34.00
87,377604,29.00
88,377736,41.00
89,377780,32.00
90,377808,35.00
91,377844,31.00
92,377844,30.00
93,377892,33.00
94,377916,32.00
95,378004,38.00
96,378072,39.00
97,378116,30.00
98,378140,31.00
99,378140,34.00
100,378152,28.00
101,378244,36.00
102,378248,30.00
103,378352,41.00
104,378352,31.00
105,378568,37.00
106,378596,33.00
107,378684,38.00
108,378720,27.00
109,378744,33.00
110,378764,36.00
111,378772,32.00
112,378784,39.00
113,378816,32.00
114,378828,45.00
115,378844,34.00
116,378852,34.00
117,378860,36.00
118,378860,36.00
119,378864,35.00
120,378864,34.00
