second,rss_kb,cpu_pct
1,357056,33.00
2,357056,23.00
3,357056,29.00
4,357056,23.00
5,357056,23.00
6,357056,23.00
7,357056,26.00
8,357076,35.00
9,357080,37.00
10,357132,26.00
11,357264,34.00
12,357264,32.00
13,357264,42.00
14,357264,33.00
15,357268,42.00
16,357292,41.00
17,357292,36.00
18,357348,41.00
19,357348,30.00
20,357352,31.00
21,357352,37.00
22,357352,39.00
23,357352,31.00
24,357352,30.00
25,357384,38.00
26,357384,31.00
27,357416,47.00
28,357416,29.00
29,357416,34.00
30,357416,38.00
31,357416,38.00
32,357416,33.00
33,357416,35.00
34,357416,35.00
35,357416,38.00
36,357416,38.00
37,357416,30.00
38,357416,36.00
39,357416,37.00
40,357416,32.00
41,357424,30.00
42,357432,37.00
43,357432,36.00
44,357432,34.00
45,357432,36.00
46,357432,33.00
47,357432,32.00
48,357432,33.00
49,357432,35.00
50,357432,25.00
51,357440,33.00
52,357440,35.00
53,357440,39.00
54,357440,23.00
55,357440,29.00
56,357440,28.00
57,357440,38.00
58,357440,31.00
59,357440,29.00
60,357244,34.00
61,357244,43.00
62,357244,41.00
63,357248,31.00
64,357248,39.00
65,357248,40.00
66,357248,39.00
67,357036,36.00
68,357036,36.00
69,357064,33.00
70,357072,40.00
71,357072,38.00
72,357072,31.00
73,357076,31.00
74,357076,32.00
75,357084,47.00
76,355140,47.00
77,355140,32.00
78,355144,31.00
79,355144,42.00
80,355144,31.00
81,355148,30.00
82,355148,35.00
83,355148,30.00
84,355148,36.00
85,355148,28.00
86,355148,25.00
87,355148,33.00
88,355148,43.00
89,355148,35.00
90,355148,28.00
91,355152,39.00
92,355152,35.00
93,355152,39.00
94,355152,32.00
95,355156,34.00
96,355156,38.00
97,355156,41.00
98,355156,33.00
99,355156,34.00
100,355156,29.00
101,355156,35.00
102,355156,34.00
103,355156,31.00
104,355156,31.00
105,355160,41.00
106,355160,31.00
107,355160,36.00
108,355160,14.00
109,355160,11.00
110,355160,20.00
111,355160,17.00
112,355160,26.00
113,355160,36.00
114,355160,44.00
115,355160,38.00
116,355160,36.00
117,355160,31.00
118,355160,37.00
119,355168,39.00
120,355168,34.00
